signatur,titel,place,date-issued,date-year,URN,Literatur,"Literatur, direkt Link",link-images,oai_id
Urk. 40,"Urkunde 40, 1358 April 20, Thüringen",Thüringen,Datum et actum anno domini M° CCC° LV° III° feria sexta ante dominicam qua can-  tatur Jubilate,1358,urn:nbn:de:kobv:11-712997,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, heute in der Universitätsbibliothek der Humboldt-Universität, Zweigbibliothek Geschichte",https://www.digi-hub.de/viewer/image/BV046216108/147/,https://www.digi-hub.de/viewer/content/1604394841089/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1604394841089/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1604394841089/full/0/00000003.jpg,1604394841089
Urk. 10,"Urkunde 10, 1297 Juli 26, Thüringen",Thüringen,Actum et datum sub anno nativitatis domini M° CC° XC° VII° in crastino beati Jacobi  apostoli et cetera,1297,urn:nbn:de:kobv:11-712995,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, heute in der Universitätsbibliothek der Humboldt-Universität, Zweigbibliothek Geschichte",https://www.digi-hub.de/viewer/image/BV046216108/142/,https://www.digi-hub.de/viewer/content/1604393169459/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1604393169459/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1604393169459/full/0/00000003.jpg,1604393169459
Urk. 83,"Urkunde 83, 1402 Mai 21, Altenburg",Altenburg,Gegeben ist zcu Aldenburg am suntage den heiligen Dryvaldigheittage nach Gots  gebort virczenhundert jar unde darnach in dem andern jare,1402,urn:nbn:de:kobv:11-713000,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, heute in der Universitätsbibliothek der Humboldt-Universität, Zweigbibliothek Geschichte",https://www.digi-hub.de/viewer/image/BV046216108/152/,https://www.digi-hub.de/viewer/content/1604397796214/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1604397796214/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1604397796214/full/0/00000003.jpg,1604397796214
Urk. 203,"Urkunde 203, 1554 Februar 13, Dresden",Dresden,Geben zu Dresden dinstags nach Invocavit und der geburt Christi unsers lieben  Herren und Seligmachers tawsentfunffhundert und im vierundfunffzigsten,1554,urn:nbn:de:kobv:11-713001,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, heute in der Universitätsbibliothek der Humboldt-Universität, Zweigbibliothek Geschichte",https://www.digi-hub.de/viewer/image/BV046216108/154/,https://www.digi-hub.de/viewer/content/1604398722442/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1604398722442/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1604398722442/full/0/00000003.jpg,1604398722442
Urk. 62,"Urkunde 62, 1379 August 21, Thüringen",Thüringen,Gegebin ist noch Cristi gebort dryeczenhuondert jar in deme nuoyn und sobinczi-  gestin jare an deme nestin suontage noch unsir Vrouowen tage assumpcionis,1379,urn:nbn:de:kobv:11-712999,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, heute in der Universitätsbibliothek der Humboldt-Universität, Zweigbibliothek Geschichte",https://www.digi-hub.de/viewer/image/BV046216108/150/,https://www.digi-hub.de/viewer/content/1604396683135/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1604396683135/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1604396683135/full/0/00000003.jpg,1604396683135
Urk. 192,"Urkunde 192, 1539 Mai 12, Böhmen",Böhmen,Geben ist am montag nach Vocem jocunditatis und Cristi geburt funffzehenhundert  und im neununddreissigisten jaren,1539,urn:nbn:de:kobv:11-713002,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, heute in der Universitätsbibliothek der Humboldt-Universität, Zweigbibliothek Geschichte",https://www.digi-hub.de/viewer/image/BV046216108/156/,https://www.digi-hub.de/viewer/content/1604399742263/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1604399742263/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1604399742263/full/0/00000003.jpg,1604399742263
Urk. 111,"Urkunde 111, 1551 März 11, Böhmen",Böhmen,Geben am mittwoch noch Letare anno domini ainundfunfzigk der wenigern zall,1551,urn:nbn:de:kobv:11-713003,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, heute in der Universitätsbibliothek der Humboldt-Universität, Zweigbibliothek Geschichte",https://www.digi-hub.de/viewer/image/BV046216108/157/,https://www.digi-hub.de/viewer/content/1604400331898/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1604400331898/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1604400331898/full/0/00000003.jpg,1604400331898
Urk. 227,"Urkunde 227, 1684 April 7, Stolp",Stolp,Geschehen zu Stolp am 7. tage des monaths Aprilis im jahr sechszehenhundert vier  undt achtzig,1684,urn:nbn:de:kobv:11-713006,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, heute in der Universitätsbibliothek der Humboldt-Universität, Zweigbibliothek Geschichte",https://www.digi-hub.de/viewer/image/BV046216108/158/,https://www.digi-hub.de/viewer/content/1604415159963/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1604415159963/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1604415159963/full/0/00000003.jpg,1604415159963
Urk. 9,"Urkunde 9, 1295 April, Frankreich",Frankreich,"datum anno domini millesimo ducentesimo nonagesimo quinto, mense april",1295,urn:nbn:de:kobv:11-713037,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/17/,https://www.digi-hub.de/viewer/content/1605617470463/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1605617470463/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1605617470463/full/0/00000003.jpg,1605617470463
Urk. 17a,"Urkunde 17a, 1353 Frühjahr, Frankreich",Frankreich,"1342-1352, domni C. pape sexti  praedecessoris vestri",1353,urn:nbn:de:kobv:11-713038,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/17/,https://www.digi-hub.de/viewer/content/1605618298204/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1605618298204/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1605618298204/full/0/00000003.jpg,1605618298204
Urk. 260,"Urkunde 260, 1232 Juli, Kreta",Kreta,"anno domini millesimo ducentesimo trecesimo secundo, indictione quinta, de mense iulio",1232,urn:nbn:de:kobv:11-713041,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/19/,https://www.digi-hub.de/viewer/content/1605622857789/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1605622857789/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1605622857789/full/0/00000003.jpg,1605622857789
Urk. 258,"Urkunde 258, 1218 Mai 30, Konstantinopel",Konstantinopel,"anno domini millesimo CCX VIII, penultimo die madii, indictione VT, patriarcbatus vero nostri anno tertio",1218,urn:nbn:de:kobv:11-713040,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/19/,https://www.digi-hub.de/viewer/content/1605620991537/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1605620991537/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1605620991537/full/0/00000003.jpg,1605620991537
Urk. 17b,"Urkunde 17b, 14. Jh., Frankreich",Frankreich,1378-1417,1378-1417,urn:nbn:de:kobv:11-713039,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/18/,https://www.digi-hub.de/viewer/content/1605619554536/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1605619554536/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1605619554536/full/0/00000003.jpg,1605619554536
Urk. 259,"Urkunde 259, 1243 Februar 25, Kreta",Kreta,"anno domini millesimo ducentesimo quadragesimo secundo, indictione quinta. decima, die quarto exeunte  februarii",1243,urn:nbn:de:kobv:11-713048,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/20/,https://www.digi-hub.de/viewer/content/1605878059459/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1605878059459/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1605878059459/full/0/00000003.jpg,1605878059459
Urk. 262,"Urkunde 262, 1279 August 2, Rialto (Venedig)",Venedig,"anno ab incarnacione domini nostri Ibesu Christi gullesimo ducentesimo septuagesimo nono, mense augusto,  die secundo intrante, indictione septima",1279,urn:nbn:de:kobv:11-713049,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/20/,https://www.digi-hub.de/viewer/content/1605878517885/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1605878517885/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1605878517885/full/0/00000003.jpg,1605878517885
Urk. 257,"Urkunde 257, 1304 März 8, Kreta",Kreta,"anno ab incarnatione domini nostri Jhesu Christi millesimo trecentesimo quarto, mense mardi, die octavo  intrante, indictione secunda",1304,urn:nbn:de:kobv:11-713051,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/21/,https://www.digi-hub.de/viewer/content/1605880185343/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1605880185343/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1605880185343/full/0/00000003.jpg,1605880185343
Urk. 256,"Urkunde 256, 1305 Februar 19, Venedig",Venedig,"anno eiusdem nativitatis millesimo trecentesimo quarto, indictione secunda, die decimo nono, mense februarii",1305,urn:nbn:de:kobv:11-713052,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/22/,https://www.digi-hub.de/viewer/content/1606480767483/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1606480767483/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1606480767483/full/0/00000003.jpg,1606480767483
Urk. 266 + 266a,"Urkunde 266, 1303 April 10, Kreta",Kreta,"anno eiusdem millesimo trecentesimo tercio, indictione prima, die [...] decimo intrante aprilis",1303,urn:nbn:de:kobv:11-713050,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/21/,https://www.digi-hub.de/viewer/content/1605879176947/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1605879176947/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1605879176947/full/0/00000003.jpg|https://www.digi-hub.de/viewer/content/1605879176947/full/0/00000004.jpg|https://www.digi-hub.de/viewer/content/1605879176947/full/0/00000005.jpg|https://www.digi-hub.de/viewer/content/1605879176947/full/0/00000006.jpg,1605879176947
Urk. 263,"Urkunde 263, 1328 Januar 25, Torcello, Venedig","Torcello, Venedig","anno domini millesimo trecentesimo vigesimo septimo, indictione decima, die vigesimo quinto intrante mensis  Tanuari",1328,urn:nbn:de:kobv:11-713054,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/24/,https://www.digi-hub.de/viewer/content/1606483231073/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1606483231073/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1606483231073/full/0/00000003.jpg,1606483231073
Urk. 265,"Urkunde 265, 1328 Januar 25, Torcello, Venedig","Torcello, Venedig","anno domini millesimo trecentesimo vigesimo septimo, indictione decima, die vigesimoquinto intrante mense  Januarii",1328,urn:nbn:de:kobv:11-713055,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/25/,https://www.digi-hub.de/viewer/content/1606484839332/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1606484839332/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1606484839332/full/0/00000003.jpg,1606484839332
Urk. 264,"Urkunde 264, 1309 März 3, Malamocco",Malamocco,"anno eiusdem millesimo trecentesimo nono, indictione septima, die tercio [mensis] mar[tri]",1309,urn:nbn:de:kobv:11-713053,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/23/,https://www.digi-hub.de/viewer/content/1606481741645/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1606481741645/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1606481741645/full/0/00000003.jpg,1606481741645
Urk. 268,"Urkunde 268, 1330 Januar 10, Italien",Italien,"(anno millesimo trecentesimo vigintesimo nono, indictione duodecima, die decimo intrante mense ianuarit",1330,urn:nbn:de:kobv:11-713057,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/25/,https://www.digi-hub.de/viewer/content/1607005384362/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1607005384362/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1607005384362/full/0/00000003.jpg,1607005384362
Urk. 267,"Urkunde 267, 1338 April 1, Torcello, Venedig","Torcello, Venedig","anno nativitatis ciusdem millessimo tricentessimo trigessimo octavo, indictione sexta, ... die primo mensis  aprilis",1338,urn:nbn:de:kobv:11-713058,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/26/,https://www.digi-hub.de/viewer/content/1607006061160/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1607006061160/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1607006061160/full/0/00000003.jpg,1607006061160
Urk. 270,"Urkunde 270, 1340 März 15, Rialto (Venedig)",Rialto (Venedig),"anno ab incarnatione domini nostri Jhesu Christi millesimo trecentesimo quadragesimo, mense martii, die  quinta decima intrante, indictione octaua",1340,urn:nbn:de:kobv:11-713059,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/26/,https://www.digi-hub.de/viewer/content/1607006593709/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1607006593709/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1607006593709/full/0/00000003.jpg,1607006593709
Urk. 269,"Urkunde 269, 1381 Juni, 2, Italien",Italien,"anno millesimo trecentesimo octuagesimo, indictione tercia, tempore serenissimi patris et domini nostri  domini Urbani divina providentia bape sexti anno tercio, die septimo mensis septembris",1381,urn:nbn:de:kobv:11-713066,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/28/,https://www.digi-hub.de/viewer/content/1607520943638/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1607520943638/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1607520943638/full/0/00000003.jpg,1607520943638
Urk. 261,"Urkunde 261, 1304 Januar 23, Treviso",Treviso,"millesimo frecentesimo quarto, indictione secunda, die lovis X XIII intrante januarii",1304,urn:nbn:de:kobv:11-713067,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/29/,https://www.digi-hub.de/viewer/content/1607521526210/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1607521526210/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1607521526210/full/0/00000003.jpg,1607521526210
Urk. 85,"Urkunde 85, 1407 Dezember 17, Treviso",Treviso,"amno eiusdem: natiuitatis millesimo quadringentesimo septimo, indictione quinta decima, die sabati decimo  septimo mensis decembris",1407,urn:nbn:de:kobv:11-713068,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/30/,https://www.digi-hub.de/viewer/content/1607522174983/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1607522174983/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1607522174983/full/0/00000003.jpg,1607522174983
Urk. 93,"Urkunde 93, 1430 März 31, Treviso",Treviso,"anno eiusdem nativitatis millesimo quadringentessimo trigesimo, indictione octaua, die veneris vltimo mensis  marcii",1430,urn:nbn:de:kobv:11-713069,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/31/,https://www.digi-hub.de/viewer/content/1607522762661/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1607522762661/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1607522762661/full/0/00000003.jpg,1607522762661
Urk. 193,"Urkunde 193, 1539 Mai 16, Treviso",Treviso,"anno eiusdem natiuitatis millesimo quingentesimo trigesimo nono, indictione duodecima, die vero veneris sexto  decimo mensis maid",1539,urn:nbn:de:kobv:11-713072,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/32/,https://www.digi-hub.de/viewer/content/1607525274760/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1607525274760/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1607525274760/full/0/00000003.jpg,1607525274760
Urk. 114,"Urkunde 114, 1453 März 16, Treviso",Treviso,"anno eiusdem natiuitatis millesimo quadringentesimo quinquagesimo terio, indictione prima, die vero veneris  sexto decimo mensis martii",1453,urn:nbn:de:kobv:11-713070,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/31/,https://www.digi-hub.de/viewer/content/1607523387814/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1607523387814/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1607523387814/full/0/00000003.jpg,1607523387814
Urk. 174,"Urkunde 174, 1504 September 30, Treviso",Treviso,"anno eiusdem natiuitatis millesimo quingentesimo quarto, indictione septima, die uero lune XXX mensis  setembris",1504,urn:nbn:de:kobv:11-713071,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/32/,https://www.digi-hub.de/viewer/content/1607523928183/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1607523928183/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1607523928183/full/0/00000003.jpg,1607523928183
Urk. 209,"Urkunde 209, 1581 Juli 3, Treviso",Treviso,"anno eiusdem natiuitatis millesimo quingentesimo octingentesimo primo, indictione nona, die lunae tertio  mensis juli",1581,urn:nbn:de:kobv:11-713073,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/33/,https://www.digi-hub.de/viewer/content/1607526030351/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1607526030351/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1607526030351/full/0/00000003.jpg,1607526030351
Urk. 195,"Urkunde 195, 1542 März 4,  Venedig",Venedig,"anno natiuitatis eiusdem millesimo quingentesimo quadragesimo secundo, indictione XV ma, die quarto  mensis marti",1542,urn:nbn:de:kobv:11-713081,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/34/,https://www.digi-hub.de/viewer/content/1608622952266/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608622952266/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608622952266/full/0/00000003.jpg,1608622952266
Urk. 121,"Urkunde 121, 1460 September 13, Venedig",Venedig,"anno ab incarnatione domini nostr: Jesu Christi millesimo quadringentesizo sexagesimo, mensis sebtembris,  die tertio decimo, indictione decima",1460,urn:nbn:de:kobv:11-713079,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/34/,https://www.digi-hub.de/viewer/content/1608620012622/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608620012622/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608620012622/full/0/00000003.jpg,1608620012622
Urk. 207,"Urkunde 207, 1572 Januar 21, Venedig",Venedig,"anto ab incarnatione domini nostri Ihesu. Christi millesimo quingentesimo septuagesimo primo, indictione  quinta decizma, die vigesimo primo januarii",1572,urn:nbn:de:kobv:11-713082,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/35/,https://www.digi-hub.de/viewer/content/1608624401372/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608624401372/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608624401372/full/0/00000003.jpg,1608624401372
Urk. 171,"Urkunde 171, 1501 Februar 3, Venedig",Venedig,"anno nativitatis eiusdem millesimo quingentesizo, indifione tertia, die tertio mensis februarii",1501,urn:nbn:de:kobv:11-713080,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/34/,https://www.digi-hub.de/viewer/content/1608622219116/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608622219116/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608622219116/full/0/00000003.jpg,1608622219116
Urk. 215,"Urkunde 215, 1605 vor Mai, Venedig",Venedig,1605,1605,urn:nbn:de:kobv:11-713083,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/36/,https://www.digi-hub.de/viewer/content/1608625284125/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608625284125/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608625284125/full/0/00000003.jpg|https://www.digi-hub.de/viewer/content/1608625284125/full/0/00000004.jpg,1608625284125
Urk. 255,"Urkunde 255, 1666 Juli 16, Venedig",Venedig,"die XVI juli, indictione quarta, 1666",1666,urn:nbn:de:kobv:11-713085,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/36/,https://www.digi-hub.de/viewer/content/1608627869687/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608627869687/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608627869687/full/0/00000003.jpg,1608627869687
Urk. 254,"Urkunde 254, 1657 April 11, Venedig",Venedig,"die XI aprilis 1657, indictione Xa",1657,urn:nbn:de:kobv:11-713084,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/36/,https://www.digi-hub.de/viewer/content/1608626746245/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608626746245/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608626746245/full/0/00000003.jpg,1608626746245
Urk. 235,"Urkunde 235, 1715 Juli 30, Rom",Rom,"anno incarnationis dominice millesimo septingentesimo quinto decimo, tertio kal. Augusti pontificatus nostri  anno quinto decimo",1715,urn:nbn:de:kobv:11-713087,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/38/,https://www.digi-hub.de/viewer/content/1608630749721/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608630749721/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608630749721/full/0/00000003.jpg,1608630749721
Urk. 231,"Urkunde 231, 1706 Juni 25, Rom",Rom,"anno incarnationis dominice müllesimo septingentesimo sexto, septimo kal. juli, pontificatus nostri anno  sexo",1706,urn:nbn:de:kobv:11-713086,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/37/,https://www.digi-hub.de/viewer/content/1608629111484/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608629111484/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608629111484/full/0/00000003.jpg,1608629111484
Urk. 29,"Urkunde 29, 1349 August 8, Sacili",Sacili,"anno nativitatis eiusdem MCCC quadragesimo nono, indictione secunda, die octauo august",1349,urn:nbn:de:kobv:11-713088,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/39/,https://www.digi-hub.de/viewer/content/1608633040806/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608633040806/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608633040806/full/0/00000003.jpg,1608633040806
